GameIndex,MoveNumber,CurrentPlayer,MoveType,FromVertex,ToVertex,ChipsRemaining,WhiteScore,BlackScore,CoinsFlippedVertices,GameResult
53,50,white,RingMovement,58,57,16,0,1,,
53,51,black,RingMovement,33,34,15,0,1,,
53,52,white,RingMovement,7,8,14,0,1,,
53,53,black,RingMovement,70,71,18,0,2,,
53,54,black,RingMovement,83,82,17,0,2,,
53,55,white,RingMovement,57,62,16,0,2,58;59;60;61,
53,56,black,RingMovement,82,81,15,0,2,,
53,57,white,RingMovement,15,16,19,1,2,,
53,58,white,RingMovement,31,30,18,1,2,,
53,59,black,RingMovement,71,70,17,1,2,,
53,60,white,RingMovement,16,15,16,1,2,,
53,61,black,RingMovement,70,69,15,1,2,,
53,62,white,RingMovement,15,14,14,1,2,,
53,63,black,RingMovement,34,35,13,1,2,,
53,64,white,RingMovement,14,13,12,1,2,,
53,65,black,RingMovement,81,67,11,1,2,75,
53,66,white,RingMovement,30,29,10,1,2,,
53,67,black,RingMovement,67,66,9,1,2,,
53,68,white,RingMovement,8,9,13,2,2,,
53,69,white,RingMovement,9,8,12,2,2,,
53,70,black,RingMovement,69,68,11,2,2,,
53,71,white,RingMovement,13,12,10,2,2,,
53,72,black,RingMovement,35,29,9,2,2,34;33;32;31;30,
53,73,white,RingMovement,12,11,13,3,2,,white
54,1,white,RingPlacement,-1,11,51,0,0,,
54,2,black,RingPlacement,-1,67,51,0,0,,
54,3,white,RingPlacement,-1,16,51,0,0,,
54,4,black,RingPlacement,-1,80,51,0,0,,
54,5,white,RingPlacement,-1,36,51,0,0,,
54,6,black,RingPlacement,-1,14,51,0,0,,
54,7,white,RingPlacement,-1,42,51,0,0,,
54,8,black,RingPlacement,-1,76,51,0,0,,
54,9,white,RingPlacement,-1,39,51,0,0,,
54,10,black,RingPlacement,-1,63,51,0,0,,
54,11,white,RingMovement,11,12,50,0,0,,
54,12,black,RingMovement,67,66,49,0,0,,
54,13,white,RingMovement,12,13,48,0,0,,
54,14,black,RingMovement,76,75,47,0,0,,
54,15,white,RingMovement,36,35,46,0,0,,
54,16,black,RingMovement,80,79,45,0,0,,
54,17,white,RingMovement,42,41,44,0,0,,
54,18,black,RingMovement,63,62,43,0,0,,
54,19,white,RingMovement,41,40,42,0,0,,
54,20,black,RingMovement,75,74,41,0,0,,
54,21,white,RingMovement,16,15,40,0,0,,
54,22,black,RingMovement,62,61,39,0,0,,
54,23,white,RingMovement,39,38,38,0,0,,
54,24,black,RingMovement,66,68,37,0,0,67,
54,25,white,RingMovement,40,43,36,0,0,41;42,
54,26,black,RingMovement,74,77,35,0,0,75;76,
54,27,white,RingMovement,13,5,34,0,0,,
54,28,black,RingMovement,68,69,33,0,0,,
54,29,white,RingMovement,5,4,32,0,0,,
54,30,black,RingMovement,69,70,31,0,0,,
54,31,white,RingMovement,43,44,30,0,0,,
54,32,black,RingMovement,70,71,29,0,0,,
54,33,white,RingMovement,15,17,28,0,0,16,
54,34,black,RingMovement,79,78,27,0,0,,
54,35,white,RingMovement,35,34,26,0,0,,
54,36,black,RingMovement,14,6,25,0,0,,
54,37,white,RingMovement,38,28,24,0,0,,
54,38,black,RingMovement,6,7,23,0,0,,
54,39,white,RingMovement,28,29,22,0,0,,
54,40,black,RingMovement,61,60,21,0,0,,
54,41,white,RingMovement,29,30,20,0,0,,
54,42,black,RingMovement,60,59,19,0,0,,
54,43,white,RingMovement,4,21,18,0,0,12,
54,44,black,RingMovement,7,8,17,0,0,,
54,45,white,RingMovement,17,18,16,0,0,,
54,46,black,RingMovement,78,51,15,0,0,70;61,
54,47,white,RingMovement,44,45,14,0,0,,
54,48,black,RingMovement,8,9,13,0,0,,
54,49,white,RingMovement,21,20,12,0,0,,
54,50,black,RingMovement,59,58,11,0,0,,
54,51,white,RingMovement,18,10,10,0,0,,
54,52,black,RingMovement,51,50,9,0,0,,
54,53,white,RingMovement,20,19,8,0,0,,
54,54,black,RingMovement,71,72,7,0,0,,
54,55,white,RingMovement,10,27,6,0,0,18,
54,56,black,RingMovement,58,57,5,0,0,,
54,57,white,RingMovement,27,26,4,0,0,,
54,58,black,RingMovement,72,73,3,0,0,,
54,59,white,RingMovement,26,25,2,0,0,,
54,60,black,RingMovement,77,83,1,0,0,,
54,61,white,RingMovement,19,22,0,0,0,20;21,draw
55,1,white,RingPlacement,-1,68,51,0,0,,
55,2,black,RingPlacement,-1,80,51,0,0,,
55,3,white,RingPlacement,-1,6,51,0,0,,
55,4,black,RingPlacement,-1,24,51,0,0,,
55,5,white,RingPlacement,-1,77,51,0,0,,
55,6,black,RingPlacement,-1,18,51,0,0,,
55,7,white,RingPlacement,-1,43,51,0,0,,
55,8,black,RingPlacement,-1,71,51,0,0,,
55,9,white,RingPlacement,-1,19,51,0,0,,
55,10,black,RingPlacement,-1,28,51,0,0,,
55,11,white,RingMovement,43,42,50,0,0,,
55,12,black,RingMovement,28,29,49,0,0,,
55,13,white,RingMovement,19,20,48,0,0,,
55,14,black,RingMovement,18,17,47,0,0,,
55,15,white,RingMovement,20,21,46,0,0,,
55,16,black,RingMovement,29,30,45,0,0,,
55,17,white,RingMovement,42,41,44,0,0,,
55,18,black,RingMovement,71,70,43,0,0,,
55,19,white,RingMovement,6,5,42,0,0,,
55,20,black,RingMovement,17,16,41,0,0,,
55,21,white,RingMovement,68,67,40,0,0,,
55,22,black,RingMovement,16,15,39,0,0,,
55,23,white,RingMovement,21,22,38,0,0,,
55,24,black,RingMovement,70,69,37,0,0,,
55,25,white,RingMovement,41,40,36,0,0,,
55,26,black,RingMovement,30,31,35,0,0,,
55,27,white,RingMovement,77,76,34,0,0,,
55,28,black,RingMovement,24,23,33,0,0,,
55,29,white,RingMovement,40,39,32,0,0,,
55,30,black,RingMovement,69,72,31,0,0,70;71,
55,31,white,RingMovement,39,38,35,1,0,,
55,32,white,RingMovement,38,39,34,1,0,,
55,33,black,RingMovement,80,79,33,1,0,,
55,34,white,RingMovement,5,4,32,1,0,,
55,35,black,RingMovement,31,32,31,1,0,,
55,36,white,RingMovement,4,7,30,1,0,5;6,
55,37,black,RingMovement,32,33,34,1,1,,
55,38,black,RingMovement,15,14,33,1,1,,
55,39,white,RingMovement,76,75,32,1,1,,
55,40,black,RingMovement,14,13,36,1,2,,
55,41,black,RingMovement,33,32,35,1,2,,
55,42,white,RingMovement,67,66,34,1,2,,
55,43,black,RingMovement,23,22,33,1,2,,
55,44,white,RingMovement,7,8,32,1,2,,
55,45,black,RingMovement,22,25,31,1,2,23;24,
55,46,white,RingMovement,8,9,30,1,2,,
55,47,black,RingMovement,32,31,29,1,2,,
55,48,white,RingMovement,9,10,28,1,2,,
55,49,black,RingMovement,31,30,27,1,2,,
55,50,white,RingMovement,66,72,26,1,2,67;68;69;70;71,
55,51,black,RingMovement,79,78,25,1,2,,
55,52,white,RingMovement,75,74,24,1,2,,
55,53,black,RingMovement,25,26,23,1,2,,
55,54,white,RingMovement,74,57,22,1,2,66,
55,55,black,RingMovement,30,29,21,1,2,,
55,56,white,RingMovement,72,73,20,1,2,,
55,57,black,RingMovement,78,61,19,1,2,70,
55,58,white,RingMovement,57,58,18,1,2,,
55,59,black,RingMovement,29,28,22,1,3,,black
56,1,white,RingPlacement,-1,9,51,0,0,,
56,2,black,RingPlacement,-1,69,51,0,0,,
56,3,white,RingPlacement,-1,8,51,0,0,,
56,4,black,RingPlacement,-1,1,51,0,0,,
56,5,white,RingPlacement,-1,30,51,0,0,,
56,6,black,RingPlacement,-1,22,51,0,0,,
56,7,white,RingPlacement,-1,18,51,0,0,,
56,8,black,RingPlacement,-1,5,51,0,0,,
56,9,white,RingPlacement,-1,12,51,0,0,,
56,10,black,RingPlacement,-1,42,51,0,0,,
56,11,white,RingMovement,9,10,50,0,0,,
56,12,black,RingMovement,22,21,49,0,0,,
56,13,white,RingMovement,8,7,48,0,0,,
56,14,black,RingMovement,21,20,47,0,0,,
56,15,white,RingMovement,18,17,46,0,0,,
56,16,black,RingMovement,20,19,45,0,0,,
56,17,white,RingMovement,12,11,44,0,0,,
56,18,black,RingMovement,42,41,43,0,0,,
56,19,white,RingMovement,17,16,42,0,0,,
56,20,black,RingMovement,41,40,41,0,0,,
56,21,white,RingMovement,10,27,40,0,0,18,
56,22,black,RingMovement,19,23,39,0,0,20;21;22,
56,23,white,RingMovement,27,26,38,0,0,,
56,24,black,RingMovement,69,68,37,0,0,,
56,25,white,RingMovement,16,15,36,0,0,,
56,26,black,RingMovement,40,39,35,0,0,,
56,27,white,RingMovement,15,14,34,0,0,,
56,28,black,RingMovement,68,67,33,0,0,,
56,29,white,RingMovement,26,25,32,0,0,,
56,30,black,RingMovement,23,24,31,0,0,,
56,31,white,RingMovement,25,2,30,0,0,16;8,
56,32,black,RingMovement,1,0,29,0,0,,
56,33,white,RingMovement,30,29,28,0,0,,
56,34,black,RingMovement,39,38,27,0,0,,
56,35,white,RingMovement,11,13,26,0,0,12,
56,36,black,RingMovement,5,4,25,0,0,,
56,37,white,RingMovement,29,28,24,0,0,,
56,38,black,RingMovement,67,66,23,0,0,,
56,39,white,RingMovement,28,31,22,0,0,29;30,
56,40,black,RingMovement,24,34,21,0,0,,
56,41,white,RingMovement,2,3,20,0,0,,
56,42,black,RingMovement,0,6,19,0,0,,
56,43,white,RingMovement,13,32,18,0,0,22,
56,44,black,RingMovement,38,43,17,0,0,39;40;41;42,
56,45,white,RingMovement,3,36,16,0,0,9;17;26,
56,46,black,RingMovement,34,33,15,0,0,,
56,47,white,RingMovement,36,35,14,0,0,,
56,48,black,RingMovement,33,51,18,0,1,42,
56,49,black,RingMovement,66,70,17,0,1,67;68;69,
56,50,white,RingMovement,35,33,16,0,1,34,
56,51,black,RingMovement,6,48,15,0,1,13;21;30;39,
56,52,white,RingMovement,31,51,14,0,1,41,
56,53,black,RingMovement,43,42,13,0,1,,
56,54,white,RingMovement,33,37,12,0,1,34;35;36,
56,55,black,RingMovement,48,47,11,0,1,,
56,56,white,RingMovement,7,9,10,0,1,8,
56,57,black,RingMovement,70,71,9,0,1,,
56,58,white,RingMovement,32,50,8,0,1,41,
56,59,black,RingMovement,71,72,7,0,1,,
56,60,white,RingMovement,51,52,6,0,1,,
56,61,black,RingMovement,4,61,5,0,1,12;21;31;41;51,
56,62,white,RingMovement,50,49,9,1,1,,
56,63,white,RingMovement,37,30,8,1,1,36;35;34;33;32;31,
56,64,black,RingMovement,42,40,12,1,2,41,
56,65,black,RingMovement,40,42,11,1,2,41,
56,66,white,RingMovement,30,32,10,1,2,31,
56,67,black,RingMovement,47,49,9,1,2,48,
56,68,white,RingMovement,9,5,8,1,2,8;7;6,
56,69,black,RingMovement,42,44,12,1,3,43,black
57,1,white,RingPlacement,-1,70,51,0,0,,
57,2,black,RingPlacement,-1,33,51,0,0,,
57,3,white,RingPlacement,-1,69,51,0,0,,
57,4,black,RingPlacement,-1,11,51,0,0,,
57,5,white,RingPlacement,-1,39,51,0,0,,
57,6,black,RingPlacement,-1,82,51,0,0,,
57,7,white,RingPlacement,-1,27,51,0,0,,
57,8,black,RingPlacement,-1,0,51,0,0,,
57,9,white,RingPlacement,-1,61,51,0,0,,
57,10,black,RingPlacement,-1,29,51,0,0,,
57,11,white,RingMovement,69,68,50,0,0,,
57,12,black,RingMovement,0,1,49,0,0,,
57,13,white,RingMovement,61,60,48,0,0,,
57,14,black,RingMovement,1,2,47,0,0,,
57,15,white,RingMovement,27,26,46,0,0,,
57,16,black,RingMovement,29,28,45,0,0,,
57,17,white,RingMovement,60,59,44,0,0,,
57,18,black,RingMovement,82,81,43,0,0,,
57,19,white,RingMovement,39,38,42,0,0,,
57,20,black,RingMovement,2,3,41,0,0,,
57,21,white,RingMovement,26,25,40,0,0,,
57,22,black,RingMovement,28,30,39,0,0,29,
57,23,white,RingMovement,68,67,38,0,0,,
57,24,black,RingMovement,30,31,37,0,0,,
57,25,white,RingMovement,25,24,36,0,0,,
57,26,black,RingMovement,81,83,35,0,0,82,
57,27,white,RingMovement,24,23,34,0,0,,
57,28,black,RingMovement,31,32,33,0,0,,
57,29,white,RingMovement,59,58,32,0,0,,
57,30,black,RingMovement,83,84,31,0,0,,
57,31,white,RingMovement,38,40,30,0,0,39,
57,32,black,RingMovement,84,78,29,0,0,,
57,33,white,RingMovement,23,22,33,1,0,,
57,34,white,RingMovement,67,66,32,1,0,,
57,35,black,RingMovement,3,9,31,1,0,,
57,36,white,RingMovement,40,41,30,1,0,,
57,37,black,RingMovement,32,42,29,1,0,,
57,38,white,RingMovement,22,21,28,1,0,,
57,39,black,RingMovement,9,8,27,1,0,,
57,40,white,RingMovement,41,51,26,1,0,,
57,41,black,RingMovement,8,7,25,1,0,,
57,42,white,RingMovement,70,71,24,1,0,,
57,43,black,RingMovement,11,12,23,1,0,,
57,44,white,RingMovement,66,57,27,2,0,,
57,45,white,RingMovement,57,58,26,2,0,,
57,46,black,RingMovement,42,43,25,2,0,,
57,47,white,RingMovement,58,62,24,2,0,59;60;61,
57,48,black,RingMovement,7,6,23,2,0,,
57,49,white,RingMovement,62,63,22,2,0,,
57,50,black,RingMovement,78,77,21,2,0,,
57,51,white,RingMovement,21,20,20,2,0,,
57,52,black,RingMovement,12,13,19,2,0,,
57,53,white,RingMovement,63,64,18,2,0,,
57,54,black,RingMovement,33,34,17,2,0,,
57,55,white,RingMovement,64,65,16,2,0,,
57,56,black,RingMovement,6,5,15,2,0,,
57,57,white,RingMovement,71,70,14,2,0,,
57,58,black,RingMovement,13,14,13,2,0,,
57,59,white,RingMovement,65,55,12,2,0,,
57,60,black,RingMovement,43,44,11,2,0,,
57,61,white,RingMovement,70,69,10,2,0,,
57,62,black,RingMovement,5,4,14,2,1,,
57,63,black,RingMovement,4,5,13,2,1,,
57,64,white,RingMovement,69,68,12,2,1,,
57,65,black,RingMovement,5,6,11,2,1,,
57,66,white,RingMovement,55,54,10,2,1,,
57,67,black,RingMovement,14,15,9,2,1,,
57,68,white,RingMovement,68,67,8,2,1,,
57,69,black,RingMovement,34,35,12,2,2,,
57,70,black,RingMovement,6,7,11,2,2,,
57,71,white,RingMovement,20,19,10,2,2,,
57,72,black,RingMovement,35,34,9,2,2,,
57,73,white,RingMovement,54,53,8,2,2,,
57,74,black,RingMovement,7,8,7,2,2,,
57,75,white,RingMovement,19,23,6,2,2,20;21;22,
57,76,black,RingMovement,34,33,5,2,2,,
57,77,white,RingMovement,67,66,9,3,2,,white
58,1,white,RingPlacement,-1,18,51,0,0,,
58,2,black,RingPlacement,-1,28,51,0,0,,
58,3,white,RingPlacement,-1,82,51,0,0,,
58,4,black,RingPlacement,-1,72,51,0,0,,
58,5,white,RingPlacement,-1,34,51,0,0,,
58,6,black,RingPlacement,-1,84,51,0,0,,
58,7,white,RingPlacement,-1,39,51,0,0,,
58,8,black,RingPlacement,-1,20,51,0,0,,
58,9,white,RingPlacement,-1,75,51,0,0,,
58,10,black,RingPlacement,-1,8,51,0,0,,
58,11,white,RingMovement,39,38,50,0,0,,
58,12,black,RingMovement,28,29,49,0,0,,
58,13,white,RingMovement,34,33,48,0,0,,
58,14,black,RingMovement,72,71,47,0,0,,
58,15,white,RingMovement,38,40,46,0,0,39,
58,16,black,RingMovement,84,83,45,0,0,,
58,17,white,RingMovement,33,32,44,0,0,,
58,18,black,RingMovement,83,77,43,0,0,,
58,19,white,RingMovement,82,81,42,0,0,,
58,20,black,RingMovement,20,19,41,0,0,,
58,21,white,RingMovement,75,74,40,0,0,,
58,22,black,RingMovement,8,7,39,0,0,,
58,23,white,RingMovement,40,41,38,0,0,,
58,24,black,RingMovement,77,76,37,0,0,,
58,25,white,RingMovement,81,67,36,0,0,75,
58,26,black,RingMovement,29,30,35,0,0,,
58,27,white,RingMovement,18,17,34,0,0,,
58,28,black,RingMovement,19,21,33,0,0,20,
58,29,white,RingMovement,17,16,32,0,0,,
58,30,black,RingMovement,30,31,31,0,0,,
58,31,white,RingMovement,32,35,30,0,0,33;34,
58,32,black,RingMovement,21,22,29,0,0,,
58,33,white,RingMovement,41,42,28,0,0,,
58,34,black,RingMovement,7,6,27,0,0,,
58,35,white,RingMovement,67,66,26,0,0,,
58,36,black,RingMovement,31,12,25,0,0,21,
58,37,white,RingMovement,42,43,24,0,0,,
58,38,black,RingMovement,71,70,23,0,0,,
58,39,white,RingMovement,66,68,22,0,0,67,
58,40,black,RingMovement,6,5,21,0,0,,
58,41,white,RingMovement,68,69,20,0,0,,
58,42,black,RingMovement,5,4,19,0,0,,
58,43,white,RingMovement,69,60,18,0,0,,
58,44,black,RingMovement,76,78,17,0,0,77,
58,45,white,RingMovement,60,59,16,0,0,,
58,46,black,RingMovement,4,9,15,0,0,5;6;7;8,
58,47,white,RingMovement,35,36,14,0,0,,
58,48,black,RingMovement,22,23,13,0,0,,
58,49,white,RingMovement,16,15,12,0,0,,
58,50,black,RingMovement,23,24,11,0,0,,
58,51,white,RingMovement,36,37,10,0,0,,
58,52,black,RingMovement,12,11,9,0,0,,
58,53,white,RingMovement,37,27,8,0,0,,
58,54,black,RingMovement,78,79,7,0,0,,
58,55,white,RingMovement,74,57,6,0,0,66,
58,56,black,RingMovement,24,25,5,0,0,,
58,57,white,RingMovement,15,14,4,0,0,,
58,58,black,RingMovement,9,10,3,0,0,,
58,59,white,RingMovement,57,58,2,0,0,,
58,60,black,RingMovement,79,80,1,0,0,,
58,61,white,RingMovement,14,13,0,0,0,,draw
59,1,white,RingPlacement,-1,6,51,0,0,,
59,2,black,RingPlacement,-1,83,51,0,0,,
59,3,white,RingPlacement,-1,70,51,0,0,,
59,4,black,RingPlacement,-1,78,51,0,0,,
59,5,white,RingPlacement,-1,22,51,0,0,,
59,6,black,RingPlacement,-1,24,51,0,0,,
59,7,white,RingPlacement,-1,34,51,0,0,,
59,8,black,RingPlacement,-1,3,51,0,0,,
59,9,white,RingPlacement,-1,0,51,0,0,,
59,10,black,RingPlacement,-1,28,51,0,0,,
59,11,white,RingMovement,70,69,50,0,0,,
59,12,black,RingMovement,28,29,49,0,0,,
59,13,white,RingMovement,0,1,48,0,0,,
59,14,black,RingMovement,3,2,47,0,0,,
59,15,white,RingMovement,1,7,46,0,0,,
59,16,black,RingMovement,2,8,45,0,0,,
59,17,white,RingMovement,34,33,44,0,0,,
59,18,black,RingMovement,8,9,43,0,0,,
59,19,white,RingMovement,22,21,42,0,0,,
59,20,black,RingMovement,78,77,41,0,0,,
59,21,white,RingMovement,33,32,40,0,0,,
59,22,black,RingMovement,9,10,39,0,0,,
59,23,white,RingMovement,21,20,38,0,0,,
59,24,black,RingMovement,83,82,37,0,0,,
59,25,white,RingMovement,6,5,36,0,0,,
59,26,black,RingMovement,10,18,35,0,0,,
59,27,white,RingMovement,7,15,34,0,0,,
59,28,black,RingMovement,24,23,33,0,0,,
59,29,white,RingMovement,15,14,32,0,0,,
59,30,black,RingMovement,18,17,31,0,0,,
59,31,white,RingMovement,32,31,30,0,0,,
59,32,black,RingMovement,82,81,29,0,0,,
59,33,white,RingMovement,31,30,28,0,0,,
59,34,black,RingMovement,23,25,32,1,0,24,
59,35,white,RingMovement,69,68,31,1,0,,
59,36,black,RingMovement,17,16,30,1,0,,
59,37,white,RingMovement,14,13,29,1,0,,
59,38,black,RingMovement,77,76,28,1,0,,
59,39,white,RingMovement,68,67,27,1,0,,
59,40,black,RingMovement,25,24,26,1,0,,
59,41,white,RingMovement,67,66,25,1,0,,
59,42,black,RingMovement,16,15,24,1,0,,
59,43,white,RingMovement,5,4,23,1,0,,
59,44,black,RingMovement,81,84,22,1,0,82;83,
59,45,white,RingMovement,13,12,21,1,0,,
59,46,black,RingMovement,24,26,20,1,0,25,
59,47,white,RingMovement,4,7,19,1,0,5;6,
59,48,black,RingMovement,15,34,18,1,0,24,
59,49,white,RingMovement,7,1,17,1,0,,
59,50,black,RingMovement,26,27,16,1,0,,
59,51,white,RingMovement,20,19,15,1,0,,
59,52,black,RingMovement,34,30,19,1,1,33;32;31,
59,53,black,RingMovement,84,61,18,1,1,78;70,
59,54,white,RingMovement,66,71,17,1,1,67;68;69;70,
59,55,black,RingMovement,29,30,16,1,1,,
59,56,white,RingMovement,12,11,15,1,1,,
59,57,black,RingMovement,76,75,14,1,1,,
59,58,white,RingMovement,1,3,13,1,1,2,
59,59,black,RingMovement,61,60,12,1,1,,
59,60,white,RingMovement,3,36,11,1,1,9;17;26,
59,61,black,RingMovement,75,74,10,1,1,,
59,62,white,RingMovement,71,72,9,1,1,,
59,63,black,RingMovement,27,23,8,1,1,26;25;24,
59,64,white,RingMovement,72,73,7,1,1,,
59,65,black,RingMovement,23,43,11,1,2,33,
59,66,black,RingMovement,74,79,10,1,2,75;76;77;78,
59,67,white,RingMovement,73,64,9,1,2,,
59,68,black,RingMovement,30,32,13,2,2,31,
59,69,white,RingMovement,19,22,12,2,2,20;21,
59,70,black,RingMovement,32,31,11,2,2,,
59,71,white,RingMovement,22,23,10,2,2,,
59,72,black,RingMovement,31,35,9,2,2,32;33;34,
59,73,white,RingMovement,23,24,8,2,2,,
59,74,black,RingMovement,43,42,7,2,2,,
59,75,white,RingMovement,11,14,6,2,2,12;13,
59,76,black,RingMovement,35,36,5,2,2,,
59,77,white,RingMovement,64,63,4,2,2,,
59,78,black,RingMovement,42,41,3,2,2,,
59,79,white,RingMovement,14,15,2,2,2,,
59,80,black,RingMovement,36,37,1,2,2,,
59,81,white,RingMovement,15,7,0,2,2,,draw
60,1,white,RingPlacement,-1,0,51,0,0,,
60,2,black,RingPlacement,-1,57,51,0,0,,
60,3,white,RingPlacement,-1,31,51,0,0,,
60,4,black,RingPlacement,-1,29,51,0,0,,
60,5,white,RingPlacement,-1,76,51,0,0,,
60,6,black,RingPlacement,-1,21,51,0,0,,
60,7,white,RingPlacement,-1,44,51,0,0,,
60,8,black,RingPlacement,-1,59,51,0,0,,
60,9,white,RingPlacement,-1,33,51,0,0,,
60,10,black,RingPlacement,-1,64,51,0,0,,
60,11,white,RingMovement,31,30,50,0,0,,
60,12,black,RingMovement,57,58,49,0,0,,
60,13,white,RingMovement,30,32,48,0,0,31,
60,14,black,RingMovement,29,28,47,0,0,,
60,15,white,RingMovement,76,75,46,0,0,,
60,16,black,RingMovement,28,38,45,0,0,,
60,17,white,RingMovement,75,74,44,0,0,,
60,18,black,RingMovement,59,60,43,0,0,,
60,19,white,RingMovement,44,43,42,0,0,,
60,20,black,RingMovement,64,63,41,0,0,,
60,21,white,RingMovement,74,77,40,0,0,75;76,
60,22,black,RingMovement,38,39,39,0,0,,
60,23,white,RingMovement,0,1,38,0,0,,
60,24,black,RingMovement,39,40,37,0,0,,
60,25,white,RingMovement,43,42,36,0,0,,
60,26,black,RingMovement,60,61,35,0,0,,
60,27,white,RingMovement,77,78,34,0,0,,
60,28,black,RingMovement,40,41,33,0,0,,
60,29,white,RingMovement,42,45,32,0,0,43;44,
60,30,black,RingMovement,21,20,31,0,0,,
60,31,white,RingMovement,78,79,30,0,0,,
60,32,black,RingMovement,63,62,29,0,0,,
60,33,white,RingMovement,32,22,28,0,0,,
60,34,black,RingMovement,41,12,27,0,0,31;21,
60,35,white,RingMovement,1,2,26,0,0,,
60,36,black,RingMovement,20,19,25,0,0,,
60,37,white,RingMovement,22,23,24,0,0,,
60,38,black,RingMovement,12,11,23,0,0,,
60,39,white,RingMovement,23,24,22,0,0,,
60,40,black,RingMovement,11,13,21,0,0,12,
60,41,white,RingMovement,24,25,20,0,0,,
60,42,black,RingMovement,62,65,19,0,0,63;64,
60,43,white,RingMovement,25,26,23,1,0,,
60,44,white,RingMovement,33,34,22,1,0,,
60,45,black,RingMovement,65,55,21,1,0,,
60,46,white,RingMovement,45,46,20,1,0,,
60,47,black,RingMovement,58,48,19,1,0,,
60,48,white,RingMovement,34,35,23,2,0,,
60,49,white,RingMovement,2,3,22,2,0,,
60,50,black,RingMovement,19,21,21,2,0,20,
60,51,white,RingMovement,35,34,20,2,0,,
60,52,black,RingMovement,48,47,19,2,0,,
60,53,white,RingMovement,26,25,18,2,0,,
60,54,black,RingMovement,13,14,17,2,0,,
60,55,white,RingMovement,3,9,16,2,0,,
60,56,black,RingMovement,55,54,15,2,0,,
60,57,white,RingMovement,25,24,14,2,0,,
60,58,black,RingMovement,14,15,13,2,0,,
60,59,white,RingMovement,9,8,12,2,0,,
60,60,black,RingMovement,21,22,11,2,0,,
60,61,white,RingMovement,8,7,10,2,0,,
60,62,black,RingMovement,54,53,9,2,0,,
60,63,white,RingMovement,7,6,8,2,0,,
60,64,black,RingMovement,22,23,7,2,0,,
60,65,white,RingMovement,6,5,6,2,0,,
60,66,black,RingMovement,47,49,5,2,0,48,
60,67,white,RingMovement,34,33,4,2,0,,
60,68,black,RingMovement,23,32,3,2,0,,
60,69,white,RingMovement,24,27,2,2,0,25;26,
60,70,black,RingMovement,32,31,1,2,0,,
60,71,white,RingMovement,27,18,0,2,0,,draw
61,1,white,RingPlacement,-1,35,51,0,0,,
61,2,black,RingPlacement,-1,78,51,0,0,,
61,3,white,RingPlacement,-1,8,51,0,0,,
61,4,black,RingPlacement,-1,12,51,0,0,,
61,5,white,RingPlacement,-1,29,51,0,0,,
61,6,black,RingPlacement,-1,76,51,0,0,,
61,7,white,RingPlacement,-1,39,51,0,0,,
61,8,black,RingPlacement,-1,51,51,0,0,,
61,9,white,RingPlacement,-1,24,51,0,0,,
61,10,black,RingPlacement,-1,72,51,0,0,,
61,11,white,RingMovement,35,34,50,0,0,,
61,12,black,RingMovement,76,75,49,0,0,,
61,13,white,RingMovement,39,38,48,0,0,,
61,14,black,RingMovement,72,71,47,0,0,,
61,15,white,RingMovement,8,7,46,0,0,,
61,16,black,RingMovement,12,11,45,0,0,,
61,17,white,RingMovement,29,28,44,0,0,,
61,18,black,RingMovement,71,70,43,0,0,,
61,19,white,RingMovement,34,33,42,0,0,,
61,20,black,RingMovement,11,13,41,0,0,12,
61,21,white,RingMovement,28,30,40,0,0,29,
61,22,black,RingMovement,13,14,39,0,0,,
61,23,white,RingMovement,38,40,38,0,0,39,
61,24,black,RingMovement,75,74,37,0,0,,
61,25,white,RingMovement,33,32,36,0,0,,
61,26,black,RingMovement,70,69,35,0,0,,
61,27,white,RingMovement,7,6,34,0,0,,
61,28,black,RingMovement,78,77,33,0,0,,
61,29,white,RingMovement,30,31,32,0,0,,
61,30,black,RingMovement,77,79,31,0,0,78,
61,31,white,RingMovement,31,21,30,0,0,,
61,32,black,RingMovement,51,50,29,0,0,,
61,33,white,RingMovement,32,36,28,0,0,33;34;35,
61,34,black,RingMovement,79,80,27,0,0,,
61,35,white,RingMovement,24,23,26,0,0,,
61,36,black,RingMovement,74,66,25,0,0,,
61,37,white,RingMovement,40,41,24,0,0,,
61,38,black,RingMovement,14,15,23,0,0,,
61,39,white,RingMovement,21,20,22,0,0,,
61,40,black,RingMovement,80,63,21,0,0,72,
61,41,white,RingMovement,20,19,20,0,0,,
61,42,black,RingMovement,66,67,19,0,0,,
61,43,white,RingMovement,19,22,18,0,0,20;21,
61,44,black,RingMovement,50,49,17,0,0,,
61,45,white,RingMovement,36,37,16,0,0,,
61,46,black,RingMovement,15,16,15,0,0,,
61,47,white,RingMovement,37,27,14,0,0,,
61,48,black,RingMovement,16,17,13,0,0,,
61,49,white,RingMovement,22,5,12,0,0,13,
61,50,black,RingMovement,67,68,11,0,0,,
61,51,white,RingMovement,6,9,10,0,0,7;8,
61,52,black,RingMovement,49,48,9,0,0,,
61,53,white,RingMovement,9,10,8,0,0,,
61,54,black,RingMovement,69,73,7,0,0,70;71;72,
61,55,white,RingMovement,27,26,6,0,0,,
61,56,black,RingMovement,73,64,5,0,0,,
61,57,white,RingMovement,26,25,4,0,0,,
61,58,black,RingMovement,63,62,3,0,0,,
61,59,white,RingMovement,41,42,2,0,0,,
